shipment_id,order_date,origin_city,destination_city,product_category,quantity,order_value,distance_km,shipping_cost,estimated_delivery_days,actual_delivery_days,delivery_status,delay_days,inventory_level,warehouse_capacity,fuel_cost,shipping_cost_standardized,shipping_cost_normalized,distance_km_standardized,distance_km_normalized,transportation_mode_Express Courier,transportation_mode_Rail Freight,transportation_mode_Road Freight (Truck),weather_condition_Foggy,weather_condition_Rainy,weather_condition_Severe Heat,weather_condition_Stormy,warehouse_WH-East-Kolkata,warehouse_WH-North-Delhi,warehouse_WH-South-Bengaluru,warehouse_WH-West-Mumbai,customer_segment_Enterprise,customer_segment_Individual,customer_segment_SMB
SHIP-10397,2025-03-04,Mumbai,Kanpur,Consumer Goods,390,87284.08,2002,1308.88,12,12,On-Time,0,10416,12000,1.51,0.4262366946156649,0.540903797416091,1.5223013088787658,0.9509853461344114,False,True,False,False,False,False,False,False,False,False,True,False,False,True
SHIP-10398,2025-07-09,Bengaluru,Lucknow,Consumer Goods,389,46232.01,1451,987.33,9,9,On-Time,0,7474,8500,1.28,-0.17490965366831598,0.3847131870680683,0.5629768563326081,0.6725618999494695,False,True,False,False,False,False,False,False,False,True,False,True,False,False
SHIP-10399,2025-05-05,Kolkata,Jaipur,Apparel,39,1894.18,858,1360.79,4,4,On-Time,0,4998,7500,1.66,0.5232838317309544,0.5661187082640643,-0.4694721461353981,0.37291561394643763,True,False,False,False,False,False,False,True,False,False,False,False,False,False
SHIP-10400,2025-05-30,Bengaluru,Coimbatore,Automotive Parts,273,53125.56,915,882.38,6,6,On-Time,0,7048,8500,1.41,-0.3711164932030813,0.3337344759624083,-0.37023168552717495,0.40171803941384543,False,False,True,False,False,False,False,False,False,True,False,False,False,False
SHIP-10401,2025-11-10,Delhi,Lucknow,Consumer Goods,107,21468.91,189,294.63,3,4,Delayed,1,6206,10000,1.73,-1.4699308804023028,0.048239121485498734,-1.634241762747702,0.03486609398686206,False,False,True,False,True,False,False,False,True,False,False,False,False,True
SHIP-10402,2025-02-27,Mumbai,Surat,Apparel,322,53205.49,1597,1447.3,8,8,On-Time,0,10240,12000,1.58,0.6850165967443183,0.6081403213917503,0.8171717203466535,0.7463365336028298,False,False,True,False,False,False,False,False,False,False,True,False,False,False
SHIP-10403,2025-12-08,Bengaluru,Kanpur,Industrial Equipment,376,81052.22,1582,1446.42,9,9,On-Time,0,7119,8500,1.54,0.6833714131445987,0.6077128676921507,0.791055809660279,0.738756947953512,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10404,2025-11-01,Delhi,Lucknow,Consumer Goods,338,63639.54,1968,1745.87,9,8,Early,0,4869,10000,1.59,1.2432012187537977,0.7531685612661372,1.4631052446563169,0.9338049519959577,False,False,True,False,False,False,False,False,True,False,False,False,False,True
SHIP-10405,2025-06-29,Mumbai,Jaipur,Electronics,124,27567.48,1507,909.66,9,9,On-Time,0,8685,12000,1.44,-0.32011580161176745,0.3469855406499967,0.6604762562284063,0.7008590197069228,False,True,False,False,True,False,False,False,False,False,True,False,False,False
SHIP-10406,2025-06-19,Delhi,Lucknow,Consumer Goods,285,33334.65,1102,1057.05,6,5,Early,0,7507,10000,1.45,-0.044566243926878926,0.41857917790452953,-0.04465333230370584,0.49621020717534114,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10407,2025-11-22,Delhi,Surat,Electronics,290,55298.74,1909,2254.0225000000005,6,5,Early,0,4504,10000,1.66,2.193205945068137,1.0000000000000002,1.3603826626232436,0.9039919151086409,False,False,False,False,True,False,False,False,True,False,False,False,True,False
SHIP-10408,2025-09-28,Mumbai,Coimbatore,Perishables,284,70983.42,600,652.74,4,3,Early,0,10926,12000,1.56,-0.8004346316572356,0.222188490080524,-0.91866580994104,0.24254674077817082,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-10409,2025-02-23,Delhi,Patna,Electronics,270,50046.88,1287,2254.0225000000005,5,5,On-Time,0,6410,10000,1.69,2.193205945068137,1.0000000000000002,0.2774428994949133,0.5896917635169278,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10410,2025-04-11,Bengaluru,Kochi,Consumer Goods,340,14223.28,143,438.23,2,2,On-Time,0,5891,8500,1.68,-1.2014668293571165,0.11799179337471051,-1.7143305555192505,0.011622031328954015,True,False,False,False,False,False,False,False,False,True,False,False,True,False
SHIP-10411,2025-09-21,Bengaluru,Coimbatore,Apparel,216,29549.86,1084,995.3,7,10,Delayed,3,4603,8500,1.74,-0.16000952492994472,0.3885845575064876,-0.07599242512735527,0.4871147043961598,False,False,True,False,False,False,True,False,False,True,False,True,False,False
SHIP-10412,2025-02-22,Kolkata,Chandigarh,Perishables,393,60139.51,1568,1070.65,10,11,Delayed,1,5528,7500,1.57,-0.019140679203936247,0.42518528053470567,0.7666809596863294,0.7316826680141486,False,True,False,False,True,False,False,True,False,False,False,False,True,False
SHIP-10413,2025-03-01,Delhi,Lucknow,Electronics,337,18851.61,865,885.86,5,5,On-Time,0,8309,10000,1.45,-0.3646105398769166,0.33542486104718866,-0.45728472114842333,0.3764527539161193,False,False,True,False,False,False,False,False,True,False,False,False,True,False
SHIP-10414,2025-04-18,Delhi,Indore,Electronics,220,53081.5,964,858.57,6,6,On-Time,0,7253,10000,1.25,-0.41562992673640914,0.3221689389311957,-0.2849197106183515,0.42647801920161704,False,False,True,False,True,False,False,False,True,False,False,True,False,False
SHIP-10415,2025-01-05,Delhi,Bhopal,Electronics,224,12602.52,1318,2254.0225000000005,4,4,On-Time,0,8203,10000,1.57,2.193205945068137,1.0000000000000002,0.33141578158008733,0.605356240525518,False,False,False,True,False,False,False,False,True,False,False,False,False,True
SHIP-10416,2025-04-13,Bengaluru,Indore,Electronics,420,23824.97,1987,1776.44,9,9,On-Time,0,6745,8500,1.32,1.3003526535758825,0.7680177198988197,1.4961853981923912,0.9434057604850935,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10417,2025-07-15,Kolkata,Coimbatore,Electronics,49,11273.15,444,447.46,3,7,Delayed,4,4212,7500,1.32,-1.184211096828237,0.12247519979210204,-1.190271281079335,0.1637190500252653,False,False,True,True,False,False,False,True,False,False,False,False,False,True
SHIP-10418,2025-09-19,Delhi,Indore,Apparel,35,4351.31,2012,1591.48,10,10,On-Time,0,6548,10000,1.29,0.9545649733438655,0.6781747241284255,1.5397119160030153,0.9560384032339567,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10419,2025-12-16,Nagpur,Jaipur,Electronics,36,1074.57,1814,1023.02,11,13,Delayed,2,3119,6000,1.68,-0.10818624153877085,0.40204934904387585,1.1949818949428717,0.8559878726629612,False,True,False,True,False,False,False,False,False,False,False,True,False,False
SHIP-10420,2025-02-16,Delhi,Indore,Electronics,199,30959.24,2003,1693.42,10,10,On-Time,0,4697,10000,1.67,1.1451445371568618,0.7276913492843186,1.5240423695911907,0.9514906518443659,False,False,True,False,False,False,False,False,True,False,False,False,False,True
SHIP-10421,2025-12-21,Bengaluru,Kanpur,Automotive Parts,92,14391.49,1491,1237.42,7,7,On-Time,0,4076,8500,1.53,0.29264030821114523,0.5061926140372395,0.6326192848296068,0.6927741283476504,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10422,2025-11-07,Kolkata,Patna,Consumer Goods,393,11851.97,917,925.97,6,5,Early,0,6697,7500,1.43,-0.2896238192124151,0.35490800637780345,-0.366749564102325,0.4027286508337545,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHIP-10423,2025-11-04,Nagpur,Lucknow,Consumer Goods,443,106183.22250000002,137,371.52,2,3,Delayed,1,5476,6000,1.55,-1.326182963376785,0.08558788848801609,-1.7247769197938003,0.008590197069226889,False,False,True,False,False,True,False,False,False,False,False,False,False,False
SHIP-10424,2025-05-24,Kolkata,Indore,Consumer Goods,179,25569.62,163,382.72,2,4,Delayed,2,3709,7500,1.51,-1.3052442630167147,0.09102820830110227,-1.6795093412707511,0.021728145528044467,True,False,False,True,False,False,False,True,False,False,False,False,False,False
SHIP-10425,2025-09-26,Kolkata,Surat,Perishables,422,61844.94,274,638.23,3,2,Early,0,4556,7500,1.4,-0.8275614657844338,0.21514036146553467,-1.4862516021915797,0.07781707933299647,True,False,False,False,True,False,False,True,False,False,False,False,False,True
SHIP-10426,2025-05-04,Mumbai,Patna,Electronics,176,24151.97,986,881.53,6,6,On-Time,0,6045,12000,1.38,-0.3727055909982653,0.3333215945480223,-0.2466163749450022,0.43759474482061655,False,False,True,False,False,False,False,False,False,False,True,False,False,False
SHIP-10427,2025-04-16,Kolkata,Patna,Automotive Parts,197,31228.83,1041,946.29,6,5,Early,0,6315,7500,1.38,-0.25163503427343065,0.36477830089583113,-0.15085803576162893,0.4653865588681153,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-10428,2025-06-07,Delhi,Indore,Industrial Equipment,178,13725.66,1520,921.27,9,9,On-Time,0,6832,10000,1.5,-0.2984105952563732,0.352625015027669,0.6831100454899309,0.7074279939363316,False,True,False,False,False,False,False,False,True,False,False,False,False,False
SHIP-10429,2025-05-27,Nagpur,Patna,Electronics,298,24585.51,862,841.15,5,5,On-Time,0,4451,6000,1.54,-0.4481970839035899,0.31370729865048486,-0.46250790328569824,0.3749368367862557,False,False,True,False,False,False,False,False,False,False,False,False,True,False
SHIP-10430,2025-05-25,Bengaluru,Bhopal,Perishables,238,32169.2,2026,1717.63,11,11,On-Time,0,5981,8500,1.42,1.1904057814173352,0.7394511834517129,1.5640867659769648,0.96311268317332,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10431,2025-04-30,Kolkata,Indore,Consumer Goods,106,21684.54,1971,1648.79,9,12,Delayed,3,5878,7500,1.73,1.0617075552756177,0.7060126463148512,1.4683284267935917,0.9353208691258212,False,False,True,False,False,False,True,True,False,False,False,False,False,False
SHIP-10432,2025-11-15,Mumbai,Jaipur,Electronics,376,10046.03,1545,1045.6,10,11,Delayed,1,7199,12000,1.2,-0.0659723259914151,0.4130174223813298,0.7266365633005551,0.7200606366851946,False,True,False,False,True,False,False,False,False,False,True,False,False,False
SHIP-10433,2025-10-02,Bengaluru,Coimbatore,Automotive Parts,25,3920.0,344,358.63,3,2,Early,0,4374,8500,1.36,-1.3502811640590444,0.07932666327456249,-1.3643773523218319,0.11318847902981305,False,False,True,False,False,False,False,False,False,True,False,False,True,False
SHIP-10434,2025-04-02,Bengaluru,Kanpur,Industrial Equipment,288,58922.74,336,426.88,3,3,On-Time,0,3895,8500,1.4,-1.2226859587398664,0.11247861213555622,-1.3783058380212316,0.10914603335017686,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHIP-10435,2025-02-27,Kolkata,Kochi,Apparel,144,7470.08,1711,1404.63,9,9,On-Time,0,4946,7500,1.16,0.6052438874260867,0.587413674389573,1.0156526415631,0.8039413845376454,False,False,True,False,False,False,True,True,False,False,False,True,False,False
SHIP-10436,2025-12-12,Delhi,Chandigarh,Electronics,35,648.56,150,197.86,2,3,Delayed,1,8766,10000,1.37,-1.6508449905669453,0.0012337868147534736,-1.7021431305322758,0.015159171298635678,False,False,True,False,True,False,False,False,True,False,False,True,False,False
SHIP-10437,2025-08-17,Delhi,Patna,Consumer Goods,361,31944.03,2012,1769.96,10,11,Delayed,1,5934,10000,1.31,1.2882381197961275,0.764870106292677,1.5397119160030153,0.9560384032339567,False,False,True,False,True,False,False,False,True,False,False,True,False,False
SHIP-10438,2025-04-27,Delhi,Jaipur,Industrial Equipment,21,3217.49,1202,1003.29,6,5,Early,0,5420,10000,1.45,-0.14507200565521602,0.39246564280171603,0.129452738938791,0.5467407781707934,False,False,True,False,False,True,False,False,True,False,False,False,False,False
SHIP-10439,2025-11-14,Delhi,Lucknow,Consumer Goods,81,3847.22,2035,1141.74,13,13,On-Time,0,8852,10000,1.35,0.11376398227797369,0.4597167390625891,1.5797563123887897,0.9676604345629106,False,True,False,True,False,False,False,False,True,False,False,True,False,False
SHIP-10440,2025-10-06,Nagpur,Lucknow,Consumer Goods,142,16349.7,1017,929.51,6,6,On-Time,0,2997,6000,1.59,-0.28300569427717864,0.356627536033011,-0.19264349285982815,0.45325922182920675,False,False,True,False,False,False,False,False,False,False,False,False,False,False
SHIP-10441,2025-05-07,Delhi,Chandigarh,Electronics,115,16651.49,1496,2254.0225000000005,4,4,On-Time,0,4743,10000,1.46,2.193205945068137,1.0000000000000002,0.6413245883917317,0.695300656897423,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10442,2025-05-09,Nagpur,Kanpur,Electronics,229,35663.89,1054,978.81,7,7,On-Time,0,5179,6000,1.23,-0.19083802215651244,0.38057465806739915,-0.12822424650010433,0.471955533097524,False,False,True,False,False,True,False,False,False,False,False,True,False,False
SHIP-10443,2025-02-27,Mumbai,Patna,Automotive Parts,382,30363.94,564,667.46,5,5,On-Time,0,9353,12000,1.6,-0.7729151968982861,0.22933862469200866,-0.9813439955883388,0.22435573521980798,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-10444,2025-05-02,Delhi,Bhopal,Consumer Goods,186,20275.3,1378,839.45,8,8,On-Time,0,6483,10000,1.21,-0.4513752794939576,0.3128815358217129,0.4358794243255854,0.6356745831227893,False,True,False,False,False,False,False,False,True,False,False,False,False,False
SHIP-10445,2025-01-01,Kolkata,Chandigarh,Perishables,291,57591.73,1250,1171.39,6,6,On-Time,0,6027,7500,1.65,0.16919545242762407,0.4741190142820538,0.21302365313518948,0.5709954522486105,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-10446,2025-08-27,Bengaluru,Kanpur,Consumer Goods,142,33538.33,1334,844.47,9,10,Delayed,1,6787,8500,1.71,-0.4419902548682833,0.31531996488079256,0.35927275297888683,0.6134411318847903,False,True,False,False,True,False,False,False,False,True,False,False,False,True
SHIP-10447,2025-10-17,Mumbai,Patna,Industrial Equipment,31,6743.8,649,555.41,4,4,On-Time,0,5625,12000,1.34,-0.9823956768398818,0.17491113941912434,-0.8333538350322165,0.26730672056594246,False,False,True,False,False,True,False,False,False,False,True,False,False,True
SHIP-10448,2025-04-06,Bengaluru,Jaipur,Consumer Goods,278,41034.64,2056,1757.49,10,10,On-Time,0,6526,8500,1.71,1.2649251203773708,0.7588128930722141,1.616318587349714,0.9782718544719556,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10449,2025-05-06,Kolkata,Coimbatore,Consumer Goods,421,46907.32,857,928.11,6,5,Early,0,5634,7500,1.63,-0.2856230318221874,0.35594749605637527,-0.4712132068478231,0.37241030823648313,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-10450,2025-04-28,Delhi,Bhopal,Electronics,170,15851.62,1822,2254.0225000000005,5,8,Delayed,3,9029,10000,1.7,2.193205945068137,1.0000000000000002,1.2089103806422714,0.8600303183425974,False,False,False,False,False,False,True,False,True,False,False,False,False,False
SHIP-10451,2025-02-17,Nagpur,Kochi,Consumer Goods,116,5146.32,1726,1445.74,8,8,On-Time,0,5425,6000,1.55,0.6821001349084514,0.6073825625606419,1.0417685522494744,0.8115209701869632,False,False,True,False,False,False,False,False,False,False,False,False,False,True
SHIP-10452,2025-03-30,Nagpur,Lucknow,Apparel,288,11531.39,993,941.56,6,6,On-Time,0,3765,6000,1.29,-0.2604778961219246,0.36248073726048313,-0.2344289499580274,0.4411318847902982,False,False,True,False,False,False,False,False,False,False,False,True,False,False
SHIP-10453,2025-08-25,Bengaluru,Surat,Perishables,362,63988.58,685,784.0,4,7,Delayed,3,6181,8500,1.69,-0.555040541544484,0.28594709531853185,-0.7706756493849176,0.28549772612430524,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SHIP-10454,2025-09-29,Delhi,Jaipur,Apparel,244,18556.61,1388,893.99,8,8,On-Time,0,5164,10000,1.26,-0.3494112868476871,0.33937395034008067,0.4532900314498351,0.6407276402223346,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHIP-10455,2025-07-08,Bengaluru,Lucknow,Electronics,27,2020.83,2005,2254.0225000000005,5,5,On-Time,0,4090,8500,1.28,2.193205945068137,1.0000000000000002,1.5275244910160406,0.952501263264275,False,False,False,False,False,False,False,False,False,True,False,False,False,True
SHIP-10456,2025-07-11,Delhi,Indore,Electronics,251,62643.54,195,328.6,3,4,Delayed,1,6534,10000,1.31,-1.4064230543994827,0.06473980577572523,-1.6237953984731521,0.037897928246589184,False,False,True,False,True,False,False,False,True,False,False,False,False,True
SHIP-10457,2025-03-10,Delhi,Surat,Electronics,126,7454.49,666,638.48,4,4,On-Time,0,7742,10000,1.33,-0.8270940840799679,0.2152617971756482,-0.803755802920992,0.2758969176351693,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SHIP-10458,2025-10-05,Mumbai,Lucknow,Apparel,295,14689.24,386,501.67,4,7,Delayed,3,8602,12000,1.46,-1.0828640480318614,0.14880731917311996,-1.2912528023999832,0.13441131884790297,False,False,True,False,False,False,True,False,False,False,True,False,True,False
SHIP-10459,2025-12-15,Mumbai,Kanpur,Industrial Equipment,291,11113.59,436,531.21,4,4,On-Time,0,7823,12000,1.58,-1.0276382258321763,0.16315616268013466,-1.2041997667787347,0.1596766043456291,False,False,True,False,False,False,False,False,False,False,True,False,False,False
SHIP-10460,2025-09-04,Nagpur,Bhopal,Perishables,153,23141.9,1955,1605.19,9,8,Early,0,5007,6000,1.71,0.9801961860167729,0.6848342584710515,1.4404714553947922,0.9272359777665489,False,False,True,False,False,False,False,False,False,False,False,False,False,True
SHIP-10461,2025-03-17,Kolkata,Lucknow,Electronics,214,34785.27,1264,1109.19,8,8,On-Time,0,6175,7500,1.2,0.05291088435651965,0.44390580960580744,0.23739850310913904,0.5780697321879738,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHIP-10462,2025-06-03,Kolkata,Kochi,Apparel,48,4839.77,1979,1122.55,11,12,Delayed,1,5955,7500,1.72,0.07788776264317468,0.4503953339542745,1.4822569124929914,0.9393633148054573,False,True,False,False,False,False,False,True,False,False,False,False,False,False
SHIP-10463,2025-05-24,Mumbai,Coimbatore,Consumer Goods,426,59990.23,144,370.75,2,2,On-Time,0,5834,12000,1.7,-1.3276224990265397,0.08521386650086642,-1.7125894948068257,0.012127337038908538,False,False,True,True,False,False,False,False,False,False,True,True,False,False
SHIP-10464,2025-03-27,Mumbai,Kanpur,Apparel,163,32644.64,1575,962.83,9,11,Delayed,2,9892,12000,1.18,-0.2207130607059696,0.37281248747694234,0.7788683846733042,0.7352198079838302,False,True,False,True,False,False,False,False,False,False,True,False,False,True
